date,agent_id,calls,aht,fcr,occupancy,adherence,csat
2026-02-07,A049,44,609.9,0.732,0.686,0.878,4.25
2026-04-21,A049,19,303.0,0.851,0.77,0.854,4.73
2026-03-11,A049,48,308.3,0.751,0.615,0.814,3.44
2026-02-03,A049,60,645.5,0.719,0.746,0.828,3.21
2026-05-10,A049,26,451.1,0.73,0.842,0.937,3.82
2026-05-31,A049,23,410.2,0.89,0.616,0.848,4.61
2026-07-22,A049,52,236.8,0.751,0.861,0.934,3.62
2026-07-10,A049,41,488.9,0.558,0.802,0.88,3.57
2026-07-05,A049,35,282.9,0.909,0.697,0.848,4.01
2026-05-24,A049,17,659.0,0.893,0.608,0.965,4.61
2026-03-24,A049,43,564.8,0.844,0.901,0.979,4.39
2026-05-09,A049,51,392.2,0.649,0.622,0.897,4.59
2026-06-13,A049,50,691.7,0.572,0.865,0.925,4.09
2026-03-31,A049,44,481.2,0.801,0.885,0.874,3.54
2026-03-22,A050,38,668.3,0.562,0.907,0.838,3.95
2026-04-03,A050,25,373.3,0.875,0.787,0.886,4.61
2026-07-11,A050,38,337.8,0.843,0.841,0.95,3.78
2026-06-29,A050,60,193.5,0.655,0.932,0.807,4.04
2026-07-07,A050,52,684.0,0.811,0.679,0.927,4.23
2026-01-26,A050,18,338.1,0.602,0.658,0.936,4.27
2026-04-22,A050,55,421.7,0.678,0.693,0.963,4.35
2026-07-09,A050,34,568.8,0.597,0.867,0.826,4.68
2026-03-13,A050,15,568.9,0.897,0.932,0.977,4.38
2026-03-10,A050,25,635.3,0.893,0.705,0.916,4.4
2026-02-09,A050,27,448.6,0.775,0.647,0.929,4.06
2026-03-09,A050,21,282.5,0.687,0.612,0.967,4.27
2026-02-25,A050,58,533.7,0.772,0.764,0.989,3.94
2026-02-10,A050,51,388.8,0.707,0.713,0.987,4.7
2026-04-12,A050,35,245.4,0.607,0.696,0.929,3.96
2026-03-07,A050,26,193.7,0.862,0.773,0.922,3.29
2026-02-11,A050,42,574.1,0.705,0.659,0.844,4.54
2026-05-01,A050,47,394.3,0.62,0.941,0.836,3.66
2026-03-04,A050,25,608.7,0.738,0.624,0.87,3.52
2026-03-08,A050,48,498.1,0.722,0.642,0.877,4.08
2026-04-09,A050,23,312.3,0.646,0.947,0.876,3.58
2026-04-25,A050,56,385.9,0.721,0.912,0.928,4.11
2026-03-27,A050,29,584.1,0.763,0.947,0.884,4.35
2026-02-24,A050,17,288.6,0.768,0.714,0.922,4.75
2026-07-15,A050,44,264.0,0.702,0.601,0.897,4.32
2026-03-05,A050,56,306.6,0.652,0.881,0.913,4.36
2026-06-11,A050,53,442.3,0.628,0.763,0.962,4.66
2026-03-14,A050,41,391.7,0.557,0.613,0.955,3.81
2026-05-21,A050,34,477.9,0.741,0.72,0.955,4.66
2026-04-30,A050,34,438.3,0.82,0.945,0.862,4.02
2026-05-07,A050,53,690.5,0.704,0.754,0.823,4.15
2026-02-07,A050,19,547.5,0.733,0.65,0.811,3.94
2026-04-21,A050,17,454.2,0.795,0.873,0.946,3.63
2026-03-11,A050,34,398.0,0.766,0.678,0.818,3.68
2026-02-03,A050,54,281.1,0.843,0.813,0.832,3.97
2026-05-10,A050,30,278.3,0.838,0.894,0.977,3.89
2026-05-31,A050,19,472.6,0.581,0.72,0.941,4.15
2026-07-22,A050,48,506.7,0.768,0.759,0.801,4.06
2026-07-10,A050,23,573.2,0.649,0.656,0.959,4.75
2026-07-05,A050,32,636.5,0.828,0.602,0.87,3.41
2026-02-18,A050,48,535.2,0.762,0.913,0.9,3.67
2026-05-16,A050,40,664.9,0.605,0.84,0.826,4.73
2026-03-24,A050,20,500.2,0.582,0.611,0.971,4.42
2026-07-21,A050,19,354.8,0.626,0.901,0.966,4.66
2026-05-09,A050,54,328.1,0.866,0.839,0.895,4.61
2026-03-31,A050,18,717.3,0.574,0.781,0.87,4.19
2026-03-22,A051,33,641.2,0.794,0.883,0.929,3.43
2026-07-11,A051,60,261.7,0.871,0.683,0.8,4.16
2026-06-29,A051,19,683.5,0.731,0.775,0.97,3.32
2026-05-26,A051,18,456.1,0.629,0.727,0.9,4.54
2026-07-07,A051,32,533.9,0.739,0.715,0.915,4.78
2026-04-05,A051,40,284.5,0.859,0.626,0.976,4.42
2026-05-27,A051,53,659.4,0.579,0.871,0.861,4.56
2026-01-26,A051,33,472.0,0.844,0.732,0.865,3.44
2026-04-22,A051,15,431.3,0.667,0.694,0.888,3.5
2026-07-09,A051,42,621.4,0.642,0.653,0.981,3.74
2026-03-13,A051,33,439.1,0.792,0.837,0.929,4.15
2026-01-30,A051,49,711.3,0.867,0.841,0.887,4.61
2026-02-09,A051,18,576.4,0.572,0.762,0.858,3.77
2026-02-25,A051,54,359.1,0.577,0.624,0.957,3.6
2026-02-10,A051,57,610.0,0.879,0.853,0.986,4.7
2026-04-12,A051,58,217.8,0.906,0.7,0.873,4.05
2026-03-07,A051,53,608.5,0.865,0.876,0.942,4.25
2026-02-11,A051,25,500.4,0.665,0.693,0.953,4.66
2026-06-15,A051,40,496.9,0.709,0.701,0.989,4.68
2026-05-01,A051,41,386.4,0.746,0.916,0.898,4.18
2026-01-28,A051,50,496.5,0.84,0.847,0.811,3.79
2026-04-25,A051,30,577.1,0.909,0.653,0.864,3.7
2026-03-27,A051,40,493.8,0.598,0.861,0.855,3.6
2026-06-21,A051,15,684.0,0.719,0.685,0.851,3.62
2026-06-08,A051,57,716.3,0.64,0.907,0.939,4.15
2026-02-13,A051,46,260.9,0.791,0.706,0.962,3.23
2026-07-15,A051,22,406.4,0.87,0.671,0.963,3.75
2026-03-05,A051,32,635.9,0.76,0.664,0.876,4.3
2026-06-11,A051,49,650.3,0.804,0.886,0.807,3.37
2026-03-14,A051,18,358.2,0.915,0.836,0.85,3.34
2026-05-21,A051,49,325.4,0.879,0.925,0.921,3.53
2026-02-07,A051,22,239.3,0.759,0.758,0.842,4.12
2026-04-21,A051,46,582.3,0.857,0.698,0.913,4.4
2026-03-11,A051,25,308.1,0.8,0.788,0.972,4.46
2026-02-03,A051,45,499.3,0.576,0.778,0.901,4.69
2026-05-31,A051,57,627.6,0.724,0.792,0.871,3.49
2026-02-26,A051,38,254.8,0.597,0.651,0.852,4.27
2026-07-10,A051,38,711.0,0.554,0.795,0.948,3.93
2026-02-18,A051,47,183.1,0.893,0.661,0.898,4.38
2026-05-24,A051,27,579.3,0.751,0.717,0.966,4.24
2026-05-16,A051,32,483.3,0.569,0.822,0.902,3.77
2026-03-24,A051,37,456.9,0.696,0.874,0.842,4.02
2026-07-21,A051,41,282.5,0.707,0.934,0.943,4.79
2026-05-09,A051,51,671.9,0.639,0.688,0.887,4.01
2026-06-13,A051,18,320.7,0.649,0.85,0.844,4.0
2026-03-31,A051,53,531.8,0.782,0.936,0.939,3.68
2026-03-22,A052,19,191.3,0.831,0.78,0.973,3.3
2026-04-03,A052,58,305.5,0.775,0.85,0.842,4.04
2026-07-11,A052,28,314.7,0.692,0.75,0.975,3.82
2026-06-29,A052,47,471.8,0.868,0.749,0.956,4.39
2026-05-26,A052,60,309.2,0.911,0.647,0.974,4.24
2026-07-07,A052,60,337.7,0.707,0.763,0.935,3.53
2026-04-05,A052,42,645.6,0.623,0.852,0.925,3.87
2026-05-27,A052,34,402.9,0.575,0.929,0.916,3.93
2026-01-26,A052,46,274.0,0.814,0.801,0.934,4.17
2026-04-22,A052,47,368.4,0.628,0.787,0.876,4.32
2026-07-09,A052,37,539.4,0.622,0.861,0.913,3.89
2026-03-13,A052,24,700.6,0.696,0.633,0.964,3.57
2026-03-10,A052,33,458.0,0.653,0.619,0.825,3.93
2026-01-30,A052,47,250.3,0.879,0.691,0.896,4.77
2026-02-09,A052,21,538.2,0.82,0.723,0.906,3.49
2026-03-09,A052,37,614.8,0.849,0.657,0.955,4.67
2026-02-25,A052,23,474.7,0.682,0.846,0.856,3.81
2026-02-10,A052,56,530.2,0.672,0.759,0.897,3.96
2026-02-11,A052,25,682.5,0.717,0.815,0.832,4.66
2026-06-15,A052,50,644.5,0.846,0.906,0.836,4.0
2026-05-01,A052,21,357.8,0.728,0.946,0.824,3.44
2026-01-28,A052,38,450.2,0.703,0.854,0.817,3.87
2026-03-04,A052,35,349.9,0.841,0.716,0.876,3.67
2026-03-08,A052,58,196.2,0.636,0.634,0.896,3.25
2026-04-25,A052,52,622.9,0.712,0.64,0.917,4.46
2026-03-27,A052,55,580.0,0.616,0.63,0.919,3.68
2026-02-24,A052,47,554.8,0.744,0.901,0.915,4.05
2026-06-21,A052,55,437.0,0.871,0.754,0.85,3.38
2026-02-13,A052,18,302.4,0.615,0.735,0.92,3.8
2026-03-05,A052,40,706.6,0.664,0.931,0.819,4.2
2026-06-11,A052,33,536.4,0.65,0.609,0.879,3.23
2026-03-14,A052,33,290.5,0.865,0.65,0.907,4.08
2026-06-19,A052,47,494.0,0.677,0.737,0.879,3.29
2026-05-07,A052,29,708.6,0.773,0.835,0.98,3.74
2026-02-07,A052,53,422.0,0.811,0.923,0.93,3.77
2026-04-21,A052,38,417.0,0.552,0.621,0.952,3.86
2026-02-03,A052,20,697.4,0.655,0.703,0.927,4.38
2026-05-31,A052,56,365.8,0.774,0.613,0.934,3.38
2026-07-22,A052,16,247.1,0.901,0.744,0.955,3.36
2026-02-26,A052,19,266.6,0.865,0.86,0.848,3.55
2026-07-05,A052,40,643.1,0.75,0.744,0.895,4.57
2026-02-18,A052,50,523.7,0.907,0.886,0.875,4.32
2026-05-24,A052,34,378.3,0.705,0.651,0.846,4.64
2026-05-16,A052,24,489.3,0.879,0.795,0.89,4.05
2026-03-24,A052,21,493.2,0.879,0.882,0.93,4.49
2026-07-21,A052,43,195.2,0.85,0.672,0.93,3.6
2026-05-09,A052,21,276.9,0.846,0.8,0.852,4.14
2026-03-31,A052,29,535.3,0.667,0.923,0.832,3.46
2026-03-22,A053,19,453.8,0.799,0.756,0.868,3.97
2026-05-26,A053,32,398.1,0.746,0.632,0.849,3.48
2026-07-07,A053,50,265.0,0.761,0.905,0.917,4.54
2026-04-05,A053,42,371.5,0.588,0.666,0.864,4.02
2026-05-27,A053,34,445.1,0.613,0.802,0.911,4.49
2026-01-26,A053,21,524.1,0.765,0.687,0.898,4.2
2026-07-09,A053,35,688.2,0.785,0.839,0.957,3.82
2026-03-10,A053,54,293.9,0.637,0.919,0.834,3.55
2026-01-30,A053,60,187.2,0.908,0.64,0.99,3.44
2026-02-09,A053,32,236.8,0.811,0.679,0.897,4.68
2026-02-25,A053,28,534.0,0.617,0.721,0.971,4.73
2026-02-10,A053,17,663.9,0.552,0.772,0.956,3.69
2026-04-12,A053,40,714.4,0.81,0.777,0.919,3.6
2026-03-07,A053,58,531.0,0.676,0.924,0.885,3.4
2026-05-01,A053,49,701.8,0.766,0.646,0.896,3.75
2026-01-28,A053,45,538.1,0.749,0.758,0.959,4.79
2026-03-04,A053,41,383.7,0.781,0.738,0.864,4.25
2026-04-09,A053,48,224.5,0.672,0.74,0.894,3.27
2026-04-25,A053,20,535.0,0.732,0.839,0.921,3.32
2026-02-24,A053,49,645.8,0.571,0.724,0.99,3.27
2026-02-13,A053,25,601.0,0.595,0.618,0.979,4.12
2026-07-15,A053,25,535.4,0.827,0.847,0.915,3.51
2026-03-05,A053,42,663.1,0.619,0.674,0.97,4.13
2026-06-11,A053,36,467.9,0.566,0.865,0.986,3.72
2026-03-14,A053,20,703.3,0.65,0.77,0.873,3.95
2026-04-30,A053,18,462.0,0.607,0.751,0.861,3.99
2026-06-19,A053,41,680.8,0.781,0.767,0.962,3.64
2026-03-11,A053,40,633.4,0.826,0.856,0.963,3.87
2026-02-03,A053,29,242.9,0.644,0.722,0.844,4.5
2026-05-10,A053,48,213.6,0.901,0.919,0.81,4.47
2026-05-31,A053,53,510.7,0.611,0.745,0.808,4.3
2026-07-22,A053,58,694.4,0.775,0.82,0.93,4.11
2026-02-26,A053,34,632.0,0.877,0.682,0.853,3.37
2026-07-10,A053,30,458.7,0.762,0.694,0.915,3.3
2026-07-05,A053,19,507.7,0.554,0.721,0.857,3.45
2026-02-18,A053,36,365.3,0.607,0.811,0.821,4.46
2026-07-21,A053,48,299.7,0.909,0.682,0.927,4.11
2026-06-13,A053,49,478.2,0.55,0.934,0.98,3.31
2026-03-31,A053,60,426.6,0.617,0.929,0.867,4.61
2026-03-22,A054,51,483.4,0.69,0.933,0.973,4.48
2026-04-03,A054,55,291.1,0.632,0.626,0.928,3.8
2026-07-11,A054,48,386.2,0.734,0.882,0.966,3.65
2026-06-29,A054,58,600.5,0.66,0.834,0.846,3.49
2026-05-26,A054,15,664.1,0.618,0.742,0.901,4.17
2026-07-07,A054,28,281.8,0.836,0.749,0.803,4.05
2026-04-05,A054,28,408.4,0.833,0.681,0.949,4.1
2026-05-27,A054,47,281.2,0.619,0.606,0.941,4.74
2026-01-26,A054,54,338.5,0.804,0.67,0.912,4.61
2026-04-22,A054,57,281.4,0.854,0.889,0.971,4.75
2026-03-25,A054,42,266.6,0.768,0.713,0.964,4.11
2026-07-09,A054,33,411.4,0.875,0.897,0.83,4.64
2026-03-13,A054,40,399.0,0.673,0.636,0.869,3.79
2026-03-10,A054,28,492.7,0.679,0.604,0.809,3.65
2026-01-30,A054,31,555.5,0.808,0.815,0.854,3.68
2026-02-25,A054,59,680.6,0.872,0.638,0.913,4.77
2026-02-10,A054,34,184.4,0.665,0.94,0.927,3.88
2026-04-12,A054,24,210.3,0.799,0.639,0.944,4.29
2026-03-07,A054,58,677.8,0.551,0.921,0.895,4.67
2026-02-11,A054,24,256.1,0.628,0.924,0.811,3.69
2026-06-15,A054,32,402.5,0.656,0.702,0.881,4.15
2026-05-01,A054,17,652.6,0.889,0.622,0.877,3.32
2026-01-28,A054,46,313.0,0.834,0.907,0.99,3.56
2026-03-04,A054,44,194.6,0.805,0.943,0.983,3.51
2026-03-08,A054,23,219.8,0.659,0.817,0.962,4.41
2026-02-24,A054,17,460.4,0.786,0.767,0.818,3.93
2026-02-13,A054,32,591.0,0.744,0.808,0.834,4.34
2026-07-15,A054,19,404.9,0.582,0.634,0.865,4.78
2026-03-05,A054,22,623.6,0.59,0.841,0.81,3.35
2026-06-11,A054,36,199.3,0.72,0.645,0.927,3.72
2026-03-14,A054,54,650.5,0.81,0.713,0.925,4.06
2026-05-21,A054,56,700.3,0.556,0.734,0.85,4.31
2026-04-30,A054,42,680.3,0.881,0.93,0.871,3.43
2026-05-07,A054,55,470.9,0.653,0.728,0.922,3.84
2026-02-07,A054,18,562.5,0.876,0.711,0.82,3.6
2026-04-21,A054,53,227.5,0.845,0.918,0.903,4.13
2026-03-11,A054,45,700.2,0.863,0.828,0.948,4.5
2026-02-03,A054,57,291.4,0.756,0.738,0.981,3.91
2026-05-10,A054,59,443.4,0.831,0.943,0.914,4.15
2026-07-05,A054,30,519.7,0.823,0.907,0.827,3.88
2026-02-18,A054,22,272.4,0.669,0.777,0.876,4.0
2026-05-24,A054,22,470.3,0.805,0.734,0.936,3.4
2026-05-16,A054,37,275.5,0.741,0.947,0.937,3.94
2026-03-24,A054,22,415.9,0.779,0.799,0.865,4.52
2026-07-21,A054,19,486.4,0.689,0.683,0.951,4.57
2026-05-09,A054,38,208.2,0.752,0.602,0.823,3.79
2026-06-13,A054,31,696.8,0.75,0.902,0.968,3.31
2026-03-31,A054,36,473.6,0.62,0.636,0.947,4.16
2026-03-22,A055,42,692.5,0.818,0.637,0.904,3.53
2026-04-03,A055,50,588.7,0.838,0.646,0.942,3.57
2026-07-11,A055,24,541.2,0.73,0.75,0.873,4.57
2026-06-29,A055,24,481.8,0.644,0.767,0.976,3.82
2026-05-26,A055,19,535.7,0.868,0.662,0.814,3.83
2026-07-07,A055,45,305.0,0.876,0.611,0.807,3.82
2026-04-05,A055,37,553.8,0.734,0.658,0.941,4.76
2026-05-27,A055,34,557.9,0.778,0.622,0.915,4.45
2026-01-26,A055,45,314.2,0.616,0.754,0.854,4.74
2026-04-22,A055,36,676.1,0.787,0.606,0.915,3.98
2026-03-25,A055,22,683.0,0.572,0.835,0.932,4.07
2026-03-13,A055,22,510.4,0.798,0.616,0.929,4.8
2026-03-10,A055,32,539.4,0.69,0.921,0.823,3.84
2026-01-30,A055,36,665.7,0.599,0.696,0.97,3.73
2026-02-09,A055,57,318.2,0.846,0.766,0.948,3.89
2026-03-09,A055,55,516.9,0.853,0.9,0.984,3.34
2026-02-10,A055,46,534.9,0.775,0.644,0.893,4.66
2026-04-12,A055,26,463.0,0.558,0.834,0.933,4.26
2026-03-07,A055,22,381.0,0.798,0.603,0.813,4.27
2026-02-11,A055,17,344.8,0.686,0.77,0.804,4.33
2026-06-15,A055,37,663.3,0.8,0.789,0.972,3.66
2026-05-01,A055,55,550.4,0.586,0.702,0.892,4.12
2026-01-28,A055,51,244.9,0.895,0.62,0.978,4.16
2026-03-04,A055,31,595.1,0.725,0.608,0.851,3.46
2026-03-08,A055,36,185.4,0.624,0.876,0.834,4.75
2026-03-27,A055,48,265.3,0.644,0.934,0.853,3.49
2026-02-24,A055,33,401.2,0.907,0.829,0.86,4.22
2026-06-21,A055,22,358.9,0.845,0.799,0.91,3.62
2026-07-15,A055,24,453.3,0.755,0.879,0.818,4.67
2026-06-11,A055,20,246.3,0.757,0.615,0.883,4.14
2026-03-14,A055,24,411.7,0.83,0.657,0.809,4.1
2026-05-21,A055,42,509.6,0.757,0.682,0.866,3.89
2026-06-19,A055,22,692.1,0.664,0.875,0.838,3.42
2026-02-07,A055,52,222.0,0.867,0.771,0.979,4.58
2026-04-21,A055,38,395.8,0.804,0.943,0.984,3.36
2026-03-11,A055,24,543.3,0.574,0.748,0.844,4.72
2026-02-03,A055,41,265.0,0.607,0.893,0.912,4.66
2026-05-10,A055,19,423.3,0.784,0.931,0.883,4.31
2026-05-31,A055,16,427.6,0.804,0.934,0.874,3.54
2026-07-22,A055,16,519.3,0.839,0.878,0.972,4.78
2026-02-18,A055,19,435.3,0.889,0.757,0.912,3.3
2026-05-16,A055,35,304.9,0.621,0.656,0.953,3.45
2026-03-24,A055,43,208.7,0.702,0.95,0.863,3.79
2026-07-21,A055,18,260.9,0.696,0.673,0.828,4.26
2026-05-09,A055,56,562.5,0.804,0.697,0.805,4.79
2026-06-13,A055,20,553.2,0.619,0.633,0.987,4.38
2026-03-31,A055,51,465.3,0.751,0.898,0.838,3.21
2026-07-11,A056,36,614.4,0.684,0.843,0.954,3.94
2026-05-26,A056,28,531.4,0.831,0.718,0.894,3.85
2026-07-07,A056,18,693.5,0.638,0.939,0.933,3.44
2026-04-05,A056,29,690.9,0.584,0.868,0.946,3.38
2026-01-26,A056,57,506.8,0.609,0.735,0.877,3.98
2026-04-22,A056,34,673.4,0.699,0.789,0.855,3.74
2026-03-13,A056,36,337.7,0.575,0.792,0.817,4.25
2026-03-10,A056,20,361.1,0.704,0.829,0.804,4.71
2026-01-30,A056,32,471.7,0.584,0.851,0.904,3.64
2026-02-09,A056,23,322.8,0.808,0.788,0.91,3.2
2026-02-25,A056,51,332.3,0.573,0.697,0.87,4.03
2026-02-10,A056,51,399.1,0.701,0.785,0.952,4.42
2026-04-12,A056,59,506.5,0.723,0.894,0.875,3.55
2026-02-11,A056,29,192.6,0.877,0.935,0.973,3.58
2026-06-15,A056,29,627.4,0.906,0.748,0.935,3.71
2026-03-04,A056,58,311.9,0.777,0.733,0.955,3.63
2026-04-09,A056,28,223.4,0.567,0.767,0.966,4.53
2026-04-25,A056,24,719.1,0.792,0.675,0.91,4.22
2026-03-27,A056,33,575.2,0.629,0.882,0.959,3.32
2026-06-21,A056,22,238.3,0.578,0.725,0.862,3.68
2026-06-08,A056,23,620.9,0.71,0.839,0.812,4.71
2026-02-13,A056,17,239.7,0.864,0.876,0.841,3.94
2026-07-15,A056,18,508.9,0.746,0.801,0.81,4.08
2026-03-05,A056,28,354.8,0.749,0.671,0.814,4.35
2026-06-11,A056,57,433.3,0.787,0.878,0.857,4.71
2026-05-21,A056,52,362.5,0.828,0.769,0.806,4.26
2026-06-19,A056,57,248.1,0.839,0.895,0.802,3.48
2026-05-07,A056,60,417.1,0.791,0.698,0.912,4.07
2026-02-07,A056,33,524.4,0.834,0.617,0.929,4.37
2026-03-11,A056,32,553.1,0.896,0.866,0.917,3.71
2026-02-03,A056,45,321.3,0.85,0.736,0.925,3.4
2026-05-10,A056,41,635.9,0.815,0.836,0.928,4.57
2026-05-31,A056,54,481.8,0.601,0.907,0.815,4.58
2026-07-22,A056,34,538.9,0.764,0.871,0.839,3.86
2026-02-26,A056,37,689.0,0.736,0.727,0.878,4.32
2026-07-05,A056,50,580.5,0.614,0.626,0.966,4.71
2026-02-18,A056,40,299.7,0.661,0.927,0.965,4.12
2026-05-24,A056,19,243.3,0.802,0.698,0.839,3.49
2026-05-16,A056,32,240.5,0.67,0.71,0.948,3.6
2026-03-24,A056,34,288.5,0.617,0.761,0.873,4.41
2026-07-21,A056,47,265.1,0.8,0.936,0.989,3.92
2026-05-09,A056,33,257.1,0.909,0.867,0.958,3.35
2026-06-13,A056,23,621.9,0.603,0.813,0.838,3.52
2026-03-31,A056,29,346.3,0.644,0.832,0.831,4.14
2026-03-22,A057,17,284.8,0.741,0.72,0.966,4.36
2026-06-29,A057,48,314.0,0.709,0.82,0.975,4.2
2026-05-27,A057,18,517.4,0.892,0.612,0.913,3.5
2026-01-26,A057,46,552.8,0.648,0.602,0.804,4.64
2026-04-22,A057,23,202.0,0.603,0.688,0.877,4.57
2026-03-25,A057,24,465.3,0.839,0.756,0.842,3.78
2026-03-13,A057,57,229.2,0.802,0.901,0.935,4.5
2026-03-10,A057,20,454.3,0.768,0.652,0.968,4.63
2026-02-09,A057,49,486.5,0.779,0.715,0.812,4.14
2026-02-25,A057,41,504.5,0.758,0.743,0.975,3.5
2026-04-12,A057,60,384.5,0.663,0.735,0.939,3.59
2026-02-11,A057,52,457.6,0.895,0.691,0.904,3.44
2026-06-15,A057,54,412.1,0.571,0.712,0.803,4.02
2026-05-01,A057,22,542.3,0.838,0.721,0.846,3.85
2026-01-28,A057,53,556.5,0.7,0.626,0.902,4.01
2026-03-04,A057,50,364.5,0.575,0.903,0.957,3.69
2026-04-09,A057,47,329.6,0.839,0.872,0.864,4.13
2026-03-27,A057,20,279.6,0.575,0.659,0.984,4.62
2026-02-24,A057,41,182.9,0.629,0.846,0.97,3.44
2026-06-21,A057,29,568.8,0.75,0.829,0.911,4.62
2026-02-13,A057,52,684.9,0.673,0.627,0.967,3.21
2026-07-15,A057,24,315.2,0.691,0.739,0.969,3.5
2026-03-05,A057,23,479.6,0.58,0.836,0.942,3.7
2026-03-14,A057,59,336.0,0.646,0.899,0.923,4.5
2026-05-21,A057,15,267.2,0.834,0.9,0.888,4.74
2026-04-30,A057,54,651.9,0.82,0.947,0.816,3.24
2026-06-19,A057,51,216.0,0.613,0.815,0.824,3.51
2026-05-07,A057,47,267.6,0.818,0.619,0.918,4.26
2026-05-10,A057,29,412.5,0.896,0.724,0.971,4.8
2026-05-31,A057,41,236.9,0.777,0.788,0.961,3.89
2026-07-22,A057,55,615.4,0.74,0.805,0.859,4.13
2026-02-26,A057,37,510.0,0.753,0.663,0.955,3.31
2026-07-05,A057,15,421.2,0.804,0.935,0.885,3.76
2026-02-18,A057,28,449.3,0.873,0.693,0.982,3.31
2026-05-16,A057,60,453.4,0.669,0.603,0.936,4.28
2026-03-24,A057,33,330.5,0.804,0.657,0.843,3.86
2026-03-31,A057,21,565.4,0.872,0.645,0.92,4.27
2026-03-22,A058,38,709.2,0.632,0.786,0.984,4.48
2026-04-03,A058,36,298.5,0.737,0.802,0.854,3.84
2026-06-29,A058,43,461.9,0.671,0.673,0.881,3.86
2026-05-26,A058,39,511.3,0.685,0.624,0.803,3.3
2026-07-07,A058,45,641.6,0.803,0.61,0.969,3.57
2026-05-27,A058,52,531.3,0.714,0.805,0.986,4.73
2026-01-26,A058,18,590.8,0.787,0.766,0.963,4.52
2026-04-22,A058,15,513.4,0.745,0.866,0.898,3.57
2026-03-25,A058,51,258.3,0.91,0.796,0.94,4.01
2026-07-09,A058,31,529.8,0.833,0.769,0.848,3.27
2026-03-13,A058,38,399.9,0.59,0.73,0.981,4.25
2026-01-30,A058,41,645.3,0.715,0.767,0.98,3.31
2026-02-09,A058,35,539.2,0.572,0.801,0.983,3.21
2026-03-09,A058,60,403.6,0.68,0.662,0.989,4.32
2026-02-25,A058,20,372.7,0.697,0.758,0.813,3.2
2026-02-10,A058,36,574.2,0.744,0.85,0.985,3.75
2026-03-07,A058,45,360.9,0.753,0.674,0.916,3.88
2026-02-11,A058,52,559.5,0.854,0.931,0.981,4.15
2026-06-15,A058,55,662.9,0.595,0.786,0.954,4.43
2026-05-01,A058,29,414.8,0.635,0.765,0.851,4.77
2026-01-28,A058,53,626.4,0.899,0.879,0.906,4.11
2026-03-08,A058,16,510.6,0.559,0.927,0.92,4.36
2026-04-09,A058,45,687.2,0.67,0.774,0.852,3.69
2026-03-27,A058,49,217.5,0.637,0.684,0.98,3.26
2026-02-13,A058,44,252.2,0.828,0.866,0.904,4.1
2026-07-15,A058,45,295.2,0.664,0.614,0.814,4.17
2026-03-05,A058,37,237.9,0.862,0.927,0.813,4.09
2026-06-11,A058,34,612.2,0.621,0.888,0.819,3.77
2026-05-21,A058,31,344.2,0.702,0.683,0.832,3.53
2026-04-30,A058,19,576.6,0.856,0.931,0.949,4.7
2026-06-19,A058,23,330.5,0.818,0.713,0.873,4.43
2026-05-07,A058,15,387.3,0.861,0.924,0.844,3.22
2026-02-07,A058,16,593.4,0.812,0.752,0.869,3.23
2026-04-21,A058,24,716.7,0.887,0.861,0.959,3.3
2026-03-11,A058,25,287.0,0.862,0.856,0.949,3.54
2026-02-03,A058,33,626.3,0.908,0.659,0.92,3.72
2026-05-10,A058,40,394.9,0.835,0.887,0.82,4.34
2026-05-31,A058,23,192.6,0.739,0.889,0.849,3.91
2026-02-26,A058,37,377.6,0.905,0.897,0.832,4.64
2026-07-10,A058,26,358.8,0.571,0.776,0.839,3.82
2026-07-05,A058,21,409.9,0.69,0.848,0.874,4.7
2026-05-24,A058,47,355.6,0.642,0.724,0.844,4.79
2026-05-16,A058,36,458.6,0.878,0.811,0.94,4.33
2026-03-24,A058,40,411.9,0.912,0.855,0.877,4.08
2026-05-09,A058,27,381.0,0.734,0.62,0.804,4.16
2026-06-13,A058,48,478.6,0.899,0.718,0.837,3.28
2026-03-31,A058,26,228.1,0.904,0.787,0.96,4.07
2026-04-03,A059,27,523.4,0.615,0.781,0.956,4.75
2026-07-11,A059,22,479.3,0.614,0.67,0.878,3.54
2026-06-29,A059,51,668.3,0.847,0.731,0.983,4.27
2026-05-26,A059,53,432.5,0.785,0.906,0.942,4.05
2026-07-07,A059,59,341.3,0.905,0.678,0.838,4.61
2026-04-05,A059,21,295.6,0.661,0.728,0.945,4.45
2026-05-27,A059,19,657.4,0.8,0.741,0.839,4.01
2026-01-26,A059,15,456.2,0.597,0.668,0.928,3.45
2026-03-25,A059,25,442.4,0.578,0.784,0.92,3.34
2026-07-09,A059,22,512.5,0.673,0.876,0.811,4.33
2026-03-13,A059,16,635.0,0.726,0.843,0.826,3.87
2026-03-10,A059,56,568.9,0.612,0.814,0.889,3.32
2026-02-09,A059,33,431.5,0.792,0.877,0.961,3.99
2026-03-09,A059,49,594.4,0.664,0.78,0.984,4.53
2026-02-10,A059,25,223.3,0.824,0.659,0.875,4.78
2026-06-15,A059,41,582.2,0.646,0.906,0.923,4.1
2026-05-01,A059,25,246.7,0.822,0.901,0.926,3.81
2026-01-28,A059,26,236.4,0.763,0.847,0.847,3.69
2026-03-04,A059,27,403.3,0.612,0.709,0.875,4.13
2026-03-08,A059,40,529.1,0.83,0.919,0.846,3.77
